frame.len,frame.time_delta,ip.hdr_len,ip.len,ip.flags.mf,ip.flags.rb,ip.flags.df,ip.ttl,ip.proto,udp.length,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,arp.opcode,arp.hw.size,arp.pro.size,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,mqtt.msg,mqtt.msgtype,mqtt.retain,mqtt.proto_le,mqtt.hdrflags,mqtt.conflags,coap.code,coap.type,modbus.func_code,modbus.regval_uint16,modbus.reference_num,http.content_length,http.request.method,dns.count.answers,mbtcp.len,label
704,1.3920960519544745,20,681,0,0,1,251,6,6,26931,8011,1301,1572419383,1,1,1,1,1,0,0,0,66,0,0,0,0,0,0,0,1,0,0,0,0,0,3886,2,0,0,Normal
682,0.9809802634435438,20,639,0,0,1,250,6,0,37012,0,0,1607688876,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,47,0,1,1,Normal
160,0.27836821192484296,20,174,0,0,0,57,1,0,958,27,0,9976651,0,0,0,0,0,0,0,0,24501,188,376498222,1,0,0,0,0,0,0,0,0,253,0,15,0,0,1,MITM_Attack
1110,0.24299604369084782,20,1128,0,0,0,60,17,492,3976,0,0,0,0,0,0,0,0,2,6,4,2046,2,0,1,0,0,0,0,0,0,0,0,318,0,3235,1,0,0,DoS_UDP
838,0.9427988710342148,20,797,0,0,1,36,7,0,7636,362,811,1176009591,1,1,1,1,1,0,0,0,457,0,879653,0,0,0,0,0,0,0,0,0,1347,736,838,3,0,1,Normal
968,1.4241366983790378,20,919,0,0,0,59,17,1120,30900,5358,0,0,0,0,0,0,0,0,0,0,336,4,0,0,0,0,0,1,0,3,3,0,0,66,0,0,0,0,Normal
595,1.0800274671609587,20,595,0,0,1,60,6,0,50679,9732,644,1782860865,1,0,1,0,1,0,0,0,0,4,0,28,4,0,3,120,238,0,0,0,259,787,75,0,0,1,Normal
599,1.1014925927340526,20,555,0,0,0,68,1,10,249,0,10,39979992,0,0,0,0,0,0,0,0,6070,194,474626882,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,Normal
889,1.1049944351416037,20,896,0,0,1,120,6,2,8135,0,981,1430030800,0,0,1,1,1,0,0,0,0,0,5342828,0,0,0,0,0,0,0,0,0,54,0,0,0,0,1,Normal
535,0.2169301106303509,20,546,0,0,1,127,17,1379,48296,0,48,24043090,0,0,0,0,0,0,0,0,841,0,3007547,1,0,0,0,0,1,0,0,0,0,149,0,0,0,0,DoS_UDP
501,0.8027644390268835,20,442,0,0,0,62,17,91,34337,8722,0,0,0,0,0,0,0,1,6,4,276,0,0,2,0,0,0,0,0,0,0,0,0,0,2735,3,0,0,Normal
1106,0.6986541624867942,20,1053,0,0,0,123,6,0,14669,8125,592,1738781419,1,0,0,1,1,0,0,0,158,2,0,0,0,0,0,1,2,0,0,0,960,0,956,4,0,0,Backdoor
1141,0.9832050321033216,20,1157,0,0,1,66,2,0,1181,0,9,12716032,0,0,0,0,0,0,0,0,35147,195,898765755,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,Normal
302,1.1976665593028575,20,344,0,0,1,119,7,0,21669,9130,1324,609956876,1,1,0,1,1,0,0,0,300,0,0,61,10,1,4,215,17,0,0,0,247,0,42,0,0,0,Normal
1041,1.3306178424063235,20,1054,0,0,0,59,6,47,58168,269,91,268541792,1,1,0,0,1,0,0,0,338,1,0,1,0,0,0,0,0,0,0,0,0,338,0,0,10,0,Normal
1346,1.289695,20,1332,0,0,0,60,6,0,13535,8883,949,636366607,1,1,0,0,1,0,0,0,0,0,0,19,12,1,3,241,10,0,0,0,0,0,0,0,0,0,Ransomware
1237,0.5038909078399924,20,1258,0,0,0,33,17,193,42730,0,35,20845540,0,0,0,0,0,0,0,0,749,7,0,0,0,0,0,2,3,0,0,0,0,652,0,0,6,4,Port_Scanning
837,0.6078618505297826,20,866,0,0,1,32,6,0,942,5793,618,1649160269,1,0,1,0,1,0,0,0,0,3,4505030,0,0,0,0,0,0,3,0,0,0,133,40,0,0,0,DoS_UDP
701,0.34691559422356927,20,711,0,0,0,66,6,15,51376,8390,1244,991354812,0,1,0,1,1,0,0,0,982,3,0,54,7,0,1,200,193,0,0,0,0,17,15,0,0,2,Password
1470,1.2409183519886666,20,1446,0,0,0,119,6,11,12834,540,1015,1448998714,0,1,1,1,1,0,0,0,364,1,0,0,0,0,0,0,0,0,0,0,0,628,0,0,10,0,Port_Scanning
736,1.391287088396414,20,694,0,0,1,36,17,324,39045,14784,73,0,0,0,0,0,0,0,0,0,113,0,0,1,0,0,0,0,4,0,0,0,435,1108,43,0,0,0,Normal
974,0.341673,20,960,0,0,0,60,17,415,39019,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30154,14435,0,0,0,89,Normal
870,0.8572729527654042,20,845,0,0,1,67,17,990,37235,693,37,0,0,0,0,0,0,0,0,0,0,0,4998225,0,0,0,0,0,0,0,0,0,0,394,0,0,0,2,Normal
462,0.509949,20,448,0,0,0,32,6,0,61953,26474,9,1121448210,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
1364,1.2808779996859896,20,1372,0,0,0,56,6,0,14964,7877,952,671347571,1,1,0,0,1,0,0,0,0,0,30528928,18,12,1,3,241,11,0,0,0,844,0,177,0,0,0,Ransomware
1051,0.7930325551869392,20,1045,0,0,1,66,6,37,33009,4822,939,1862084099,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1041,0,0,0,1,Normal
1445,1.019791609357685,20,1467,0,0,1,252,6,0,65182,0,166,1532404905,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,675,0,869,2,0,1,Normal
480,0.44819591967932976,20,426,0,0,1,59,6,0,33927,0,143,1224019529,1,1,1,0,1,0,0,0,1045,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Normal
1324,0.87409,20,1310,0,0,1,60,6,0,30329,21,1395,1359776840,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scanning
1243,0.766124873208623,20,1227,0,0,0,255,6,10,61869,516,651,1345947805,1,1,0,1,1,0,0,0,59,0,0,0,0,0,0,0,2,0,0,0,0,0,619,2,0,0,Normal
1131,0.40323229927301113,20,1100,0,0,1,36,6,6,14221,5739,1226,262994781,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,453,343,39,0,0,2,Scanning
513,1.2738414128627615,20,436,0,0,1,126,6,9,49972,9413,401,968794256,0,0,1,0,1,0,0,0,510,6,1905787,14,2,1,4,0,22,0,0,0,500,0,0,0,0,0,Normal
974,1.424410964681831,20,968,0,0,1,32,17,1170,2631,436,9,0,0,0,0,0,0,0,0,0,0,0,4686938,1,0,0,0,0,1,0,0,0,0,155,29,0,0,0,Port_Scanning
831,0.19176259358189526,20,877,0,0,1,62,6,13,4867,465,341,1957761274,1,1,1,0,1,0,0,0,300,0,0,0,0,0,0,0,0,0,0,22,11148,60969,0,0,0,150,DoS_TCP
495,0.4202143128488428,20,482,0,0,1,130,6,0,65331,16,1148,482877269,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,245,612,0,0,0,0,Normal
772,0.4736952519430701,20,759,0,0,1,123,6,20,52720,8905,1244,2086963233,0,0,1,1,1,0,0,0,645,2,0,38,13,1,5,106,252,0,0,0,484,515,0,0,0,0,Normal
244,1.1932230352151323,20,247,0,0,1,32,6,5,29209,0,512,1765117109,0,1,0,0,1,0,0,0,0,0,3796708,0,0,0,0,1,1,0,0,0,916,478,3213,2,0,0,Normal
581,0.9887068268529134,20,579,0,0,1,124,6,0,55553,7007,1211,1856172678,0,1,0,1,1,0,0,0,569,1,0,0,0,0,0,1,0,0,0,0,133,0,1931,3,0,2,Password
1015,0.771205,20,1001,0,0,1,60,17,753,34474,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31310,21737,0,0,0,199,Normal
930,1.369161433316957,20,880,0,0,0,254,6,0,62002,0,203,933502892,0,0,0,0,1,0,0,0,600,1,6322944,0,0,0,0,0,0,0,0,0,25,0,58,0,0,0,DoS_TCP
838,0.3437420145203341,20,762,0,0,0,35,6,0,56336,4717,815,769014124,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,0,3,0,0,0,474,74,0,0,3,Normal
433,1.4122732189317153,20,449,0,0,1,56,6,25,19007,0,472,1882632225,0,1,1,0,1,0,0,0,431,1,0,1,0,0,0,2,2,0,0,0,309,384,84,0,0,0,Normal
490,0.4009802768361788,20,483,0,0,1,124,6,0,65229,150,1084,494755929,1,0,0,1,1,0,0,0,1,1,8500213,0,0,0,0,0,0,0,0,0,234,0,19,0,0,0,Normal
1350,0.573949,20,1336,0,0,1,128,17,147,2971,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,1,0,0,Normal
1104,0.8049033080847139,20,1102,0,0,1,68,6,2,35464,0,1329,870582663,1,1,1,0,1,0,0,0,116,2,0,0,0,0,0,2,1,0,0,21,33157,33940,7,0,0,221,MITM_Attack
299,0.32716077408433697,20,279,0,0,0,124,6,9,59347,0,399,840700734,1,1,1,1,1,0,0,0,0,0,13649263,0,0,0,0,0,0,0,0,0,68,0,0,0,0,1,Normal
1323,1.4157987212021839,20,1343,0,0,1,32,17,1213,33142,49316,0,0,0,0,0,0,0,0,0,0,228,0,18773382,0,0,0,0,2,2,0,0,0,0,0,97,0,0,0,Normal
457,0.7874742864832733,20,406,0,0,0,65,17,79,33644,6646,26,0,0,0,0,0,0,1,6,4,555,5,1178116,1,0,0,0,1,0,0,0,0,0,5,2736,3,0,1,Normal
1345,1.3476338678367499,20,1307,0,0,0,62,17,1205,38723,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,281,0,3894,4,0,2,Normal
849,0.7064012262606287,20,849,0,0,0,66,6,0,19454,32689,442,25763036,0,1,0,1,1,0,0,0,0,0,21249533,0,0,0,0,0,0,0,0,0,416,63,165,0,0,1,Normal
467,1.0461253961145158,20,468,0,0,0,32,1,0,750,0,0,38694459,0,0,0,0,0,0,0,0,43281,7,992206389,1,0,0,0,1,1,0,0,0,489,0,77,0,0,0,Normal
641,0.6463386196204907,20,581,0,0,1,125,5,0,36040,0,567,2124263694,1,1,0,1,1,0,0,0,342,4,0,1,0,0,0,1,0,0,0,0,0,0,110,0,0,0,Normal
108,0.7072947135011494,20,58,0,0,1,32,5,19,10476,0,76,1692331487,1,0,1,1,1,0,0,0,0,0,8763167,0,0,0,0,0,4,0,0,0,0,359,4153,3,0,0,Normal
195,0.05781889507010492,20,189,0,0,0,32,6,0,36054,926,619,1862301837,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,25,0,2997,2,0,0,Normal
347,0.7907431475684049,20,353,0,0,1,32,1,0,0,0,13,65162508,0,0,0,0,0,0,0,0,53950,211,577924251,0,0,0,0,0,0,0,0,0,452,51,0,0,0,0,Password
1035,0.1512056416690749,20,970,0,0,1,129,6,0,17150,6899,55,163944769,1,1,1,1,1,0,0,0,236,1,0,0,0,0,0,1,0,0,3,0,0,244,11,0,0,0,Normal
1241,0.2841712799093996,20,1252,0,0,1,255,6,27,42329,5216,1110,34894576,1,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,2,2,2,0,0,745,80,0,0,2,Normal
1288,1.4394296988082627,20,1264,0,0,0,119,1,8,0,138,0,0,0,0,0,0,0,0,0,0,58343,139,359812345,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,Normal
180,0.7611903573338491,20,132,0,0,0,67,1,3,178,932,0,0,0,0,0,0,0,0,0,0,59385,248,525731260,1,0,0,0,2,0,0,0,0,935,869,34,0,0,2,Normal
1421,0.0074702467438927354,20,1385,0,0,0,60,1,0,0,96,0,0,0,0,0,0,0,0,0,0,5739,244,852637023,2,0,0,0,3,1,0,0,0,0,108,76,0,0,2,DoS_UDP
716,0.7433489823866198,20,734,0,0,1,65,6,1,39640,5317,910,445271370,0,1,1,0,1,0,0,0,0,3,9363108,0,0,0,0,2,0,3,1,0,0,67,0,0,0,0,DoS_TCP
1463,1.4621169711715651,20,1462,0,0,1,124,6,0,25304,0,663,943281795,1,1,0,1,1,0,0,0,0,7,1802482,1,0,0,0,0,0,0,0,0,407,0,1412,4,0,1,Port_Scanning
217,0.7210800169449275,20,184,0,0,1,253,17,1394,24506,0,10,2052385,0,0,0,0,0,0,0,0,0,1,4477955,1,0,0,0,2,2,0,0,0,0,0,2868,3,0,1,Normal
623,1.4864442568252196,20,623,0,0,0,58,6,14,35096,5308,1454,1269945552,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,209,466,0,0,0,0,DoS_TCP
1057,0.33346804225907567,20,1005,0,0,0,250,6,9,36905,553,184,1844645792,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,44185,59864,0,0,0,179,MITM_Attack
377,0.8798434589922454,20,350,0,0,1,63,6,4,11175,378,973,296595812,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,23,61712,20839,0,0,0,160,Normal
723,0.6800917555857254,20,686,0,0,1,255,1,0,258,0,0,54571841,0,0,0,0,0,0,0,0,26115,244,380256331,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Normal
634,0.8539938883026176,20,603,0,0,1,118,5,3,29455,0,826,2096484550,0,1,1,1,1,0,0,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0,0,3,Scanning
1313,1.417004951994155,20,1263,0,0,0,65,6,0,15324,7913,811,1905197044,1,1,1,1,1,0,0,0,0,0,16391778,0,0,0,0,0,0,0,0,0,0,93,551,4,0,0,Backdoor
1126,1.1667436184385676,20,1078,0,0,0,52,6,3,48882,8874,89,1546437411,0,0,0,0,1,0,0,0,935,2,0,9,8,0,2,212,188,0,0,0,0,0,43,0,0,0,Normal
1444,0.9529799258857168,20,1467,0,0,0,32,17,27,23180,755,16,59408404,0,0,0,0,0,0,0,0,0,1,9794818,0,0,0,0,2,1,0,0,0,0,0,900,4,0,2,MITM_Attack
1256,0.9538304393217466,20,1251,0,0,1,68,1,15,245,85,31,23758063,0,0,0,0,0,0,0,0,26142,244,575674493,0,0,0,0,0,3,0,0,0,852,0,0,0,0,0,DoS_UDP
219,1.0117546558459534,20,202,0,0,1,255,17,1431,53814,4891,31,39493677,0,0,0,0,0,0,0,0,817,7,0,0,0,0,0,4,0,0,0,0,360,178,0,0,0,0,Normal
373,0.412011,20,359,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57961,155,855052486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MITM_Attack
1032,0.6711572659683913,20,995,0,0,1,68,6,9,36073,95,775,1252326815,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,142,0,0,0,4,6,Scanning
400,0.32220139720857816,20,422,0,0,1,33,6,0,33806,8420,1086,1361816761,1,1,1,0,1,0,0,0,488,1,0,0,0,0,0,0,0,0,0,0,0,0,1369,0,0,0,Backdoor
1376,0.7650719077304533,20,1426,0,0,1,132,6,24,58067,35142,1272,1910730137,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,291,1054,50,0,0,1,Normal
819,1.4275572771304348,20,811,0,0,1,114,6,17,38108,26228,1178,1661539647,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62,0,0,0,0,0,Scanning
1461,1.0686569020947674,20,1419,0,0,1,122,6,0,42082,0,123,588247890,0,0,1,0,1,0,0,0,397,2,0,1,0,0,0,0,0,0,0,0,694,87,41,0,0,0,DoS_TCP
260,0.20004345949489072,20,262,0,0,1,38,6,0,12671,419,123,436791091,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,348,19907,0,0,0,177,Normal
1471,0.4561782930938615,20,1430,0,0,0,112,6,0,18121,7051,814,1297076282,1,0,0,1,1,0,0,0,1199,0,17097206,1,0,0,0,0,0,0,0,0,591,701,3221,2,0,0,Normal
1101,0.40360295810990043,20,1111,0,0,1,255,6,5,56047,7818,342,262212843,1,1,0,0,1,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,591,1643,0,0,0,Normal
963,0.33540073613466376,20,946,0,0,0,65,17,403,38795,1075,2,27595839,0,0,0,0,0,0,0,0,515,3,0,0,0,0,0,0,0,0,0,11,29171,13416,55,0,0,88,Normal
125,0.4576072776580295,20,93,0,0,0,32,6,0,47412,421,386,496576267,0,0,1,0,1,0,0,0,437,2,8899099,1,0,0,0,0,1,0,0,0,0,0,385,0,0,2,Fingerprinting
1328,0.021790365366922144,20,1261,0,0,0,32,6,0,43149,1222,59,2117276574,1,1,1,1,1,0,0,0,443,2,0,1,0,0,0,1,1,0,0,0,109,0,43,0,0,0,Port_Scanning
854,0.9029926296980555,20,875,0,0,1,115,6,18,22549,0,878,352798899,0,0,0,1,1,0,0,0,253,0,16178048,0,0,0,0,0,3,0,0,0,171,68,71,0,0,1,Normal
1013,1.2552649924629316,20,946,0,0,1,62,7,0,4577,0,1256,1250980940,0,0,0,1,1,0,0,0,267,0,17245988,0,0,0,0,0,2,0,0,0,601,866,86,0,4,0,DoS_TCP
868,1.048171836163979,20,866,0,0,1,32,17,1424,38244,0,0,1230994,0,0,0,0,0,0,0,0,0,0,17772700,1,0,0,0,3,4,0,0,0,470,682,0,0,0,0,Scanning
1494,1.4624055015943347,20,1444,0,0,0,59,6,9,62193,8478,898,1397853357,1,1,0,1,1,0,0,0,0,0,1077104,80,8,1,1,121,150,0,0,0,0,0,0,0,0,0,Normal
475,0.1969545254755046,20,460,0,0,1,56,17,929,16376,9249,15,2050255,0,0,0,0,0,0,0,0,232,0,0,55,7,0,1,82,139,0,0,0,0,0,0,0,0,0,Normal
1111,0.8471691024526814,20,1089,0,0,1,121,6,39,5758,0,363,153398743,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scanning
597,0.758394,20,583,0,0,1,64,6,0,42265,31010,346,221705700,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
691,0.2973284294992663,20,654,0,0,0,67,6,0,50162,9078,1246,971181445,0,1,0,1,1,0,0,0,0,0,0,54,7,0,1,199,201,0,0,0,444,957,10,0,0,0,Password
1289,0.8766506135828165,20,1315,0,0,1,69,6,3,30652,267,1406,1362433919,1,1,1,1,1,0,0,0,839,4,8691779,1,0,0,0,1,0,0,0,0,655,0,0,0,0,0,Scanning
1186,0.883676485673592,20,1198,0,0,0,123,1,0,1161,85,0,6857590,0,0,0,0,0,0,0,0,39363,240,416523849,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Password
1019,0.7883033110599668,20,1020,0,0,1,65,6,0,35158,5510,906,1879919973,0,0,1,0,1,0,0,0,0,0,23989350,0,0,0,0,0,1,3,1,0,0,1204,49,0,0,0,Normal
107,0.8799150266660366,20,107,0,0,1,117,1,21,887,313,5,0,0,0,0,0,0,0,0,0,895,19,994539454,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,DoS_UDP
168,0.765017508333873,20,175,0,0,0,66,1,0,446,0,0,0,0,0,0,0,0,0,0,0,59183,249,551815162,0,0,0,0,0,0,0,0,0,741,94,69,0,0,0,Normal
684,0.302898,20,670,0,0,1,60,17,1361,41868,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032,3,0,0,Password
1333,1.346593580002451,20,1317,0,0,0,61,17,1160,38772,2134,1,0,0,0,0,0,0,0,0,0,1515,3,0,1,0,0,0,2,0,0,0,0,526,0,3901,4,0,0,Normal
574,0.6925932171017181,20,594,0,0,1,68,1,23,366,0,8,41385276,0,0,0,0,0,0,0,0,57129,203,800164350,0,0,0,0,0,0,0,0,0,0,135,68,0,0,1,Normal
1379,0.7591193190297553,20,1386,0,0,0,125,1,0,733,0,19,4168722,0,0,0,0,0,0,0,0,38211,101,153280483,1,0,0,0,0,1,0,0,0,0,80,0,0,0,0,Normal
1151,0.3200708297516726,20,1131,0,0,1,36,6,0,24295,60542,1047,1380457628,1,1,0,0,1,0,0,0,1245,0,0,2,0,0,0,0,2,0,0,0,0,0,53,0,0,0,Normal
1065,1.0995370934573423,20,1068,0,0,1,126,6,10,4884,0,454,1257395541,0,1,0,1,1,0,0,0,0,0,13732962,1,0,0,0,1,4,0,0,0,121,0,3830,4,0,2,Normal
105,1.37099055704867,20,99,0,0,1,126,6,0,28504,0,88,1662857082,1,0,1,0,1,1,6,4,0,0,0,0,0,0,0,0,3,0,0,0,209,828,57,0,0,2,DoS_UDP
203,0.10931592533130531,20,177,0,0,0,32,17,1247,3389,20905,34,7963165,0,0,0,0,0,0,0,0,0,0,13833883,0,0,0,0,4,0,0,0,0,0,1123,6,0,0,3,Port_Scanning
1213,1.0937059125395534,20,1217,0,0,1,32,17,286,56699,49,0,3596277,0,0,0,0,0,0,0,0,1005,1,18203455,0,0,0,0,0,2,0,0,0,709,304,42,0,0,0,Normal
436,0.5355613202092523,20,398,0,0,1,61,6,0,40719,30595,911,1386356939,1,1,0,0,1,0,0,0,420,0,16222038,0,0,0,0,1,0,0,0,0,905,0,67,0,0,0,Normal
393,1.254110748284782,20,404,0,0,1,73,6,0,18009,60,690,1030609562,0,1,0,0,1,0,0,0,586,4,0,1,0,0,0,0,4,0,0,14,54208,61199,27,0,0,248,Normal
1363,0.24968430123552585,20,1322,0,0,1,122,17,321,17596,604,0,0,0,0,0,0,0,0,0,0,236,4,0,0,0,0,0,0,0,0,0,0,0,822,4505,0,0,5,DoS_UDP
526,0.3206932436519767,20,523,0,0,0,122,1,18,0,0,21,0,0,0,0,0,0,0,0,0,4790,14,253098536,0,0,0,0,0,2,0,0,0,0,0,23,0,0,0,Normal
1344,0.002932,20,1340,0,0,1,253,6,0,54008,710,179,1223523143,0,1,0,1,1,0,0,0,0,6,4626144,1,0,0,0,0,0,0,0,0,643,0,814,0,0,3,Normal
344,0.03540370445795735,20,329,0,0,0,33,6,0,14091,8060,754,1449360936,0,1,1,1,1,0,0,0,1917,0,5987703,48,5,1,2,40,246,0,0,0,0,0,0,0,0,0,Scanning
406,0.31003133958368606,20,385,0,0,1,36,6,0,32520,8683,1084,1333178464,1,1,1,0,1,0,0,0,0,0,9048709,0,0,0,0,0,0,0,0,0,351,269,1367,0,0,3,Backdoor
317,0.521755,20,303,0,0,0,60,6,0,14485,21,378,1509825605,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scanning
656,1.2854824697464566,20,647,0,0,0,69,17,161,24818,7388,0,0,0,0,0,0,0,2,6,4,322,4,0,0,0,0,0,0,0,0,0,0,683,0,917,2,0,3,Normal
1203,1.0166214415974069,20,1199,0,0,0,34,1,4,0,0,0,2105339,0,0,0,0,0,0,0,0,43625,59,712659664,1,0,0,0,1,0,0,0,0,489,0,58,0,0,1,DoS_UDP
1362,0.3309629062733883,20,1326,0,0,1,127,6,0,34704,50853,1396,1172360021,1,1,1,0,1,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,814,0,0,0,0,0,Normal
451,0.6300773527560135,20,418,0,0,0,117,17,492,9365,0,1,66026229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,670,0,12,0,3,5,Scanning
1358,1.3993403464459977,20,1310,0,0,1,32,17,1190,31784,48944,0,0,0,0,0,0,0,0,0,0,0,1,5246568,1,0,0,0,1,0,0,0,0,583,0,0,0,0,1,Normal
490,0.5344051098371015,20,410,0,0,0,39,6,0,58872,470,987,2115033352,0,1,0,0,1,0,0,0,975,0,0,0,0,0,0,5,0,0,0,0,150,364,3618,1,0,0,Scanning
1176,0.7892852758672134,20,1190,0,0,0,32,6,0,50775,1113,556,315675873,1,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,508,1235,0,0,0,2,Normal
848,1.1087859200961725,20,856,0,0,1,32,1,0,0,195,17,13704148,0,0,0,0,0,0,0,0,28916,205,124371127,0,0,0,0,2,0,0,0,0,0,236,143,0,0,1,DoS_TCP
1122,0.40916155246964464,20,1091,0,0,0,68,6,17,43559,7727,951,1793173735,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,567,649,421,1,0,0,Normal
1033,0.9373067584430119,20,1061,0,0,1,116,6,1,56985,0,297,1996002307,1,1,0,1,1,0,0,0,221,0,5355539,0,0,0,0,1,0,0,0,0,0,189,0,0,0,1,Normal
382,0.3196492625811292,20,344,0,0,0,132,6,6,51589,0,1384,351298160,1,1,1,1,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,3388,2,0,0,Password
700,0.002932,20,707,0,0,0,255,6,0,8798,0,1060,565985913,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4353,0,0,3,Fingerprinting
612,1.488729,20,624,0,0,0,60,6,20,37254,5434,1456,1318082909,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,875,0,28,0,0,0,DoS_TCP
513,0.4575691137084252,20,482,0,0,1,32,6,0,30924,678,842,1513483592,1,1,1,0,1,0,0,0,1402,5,13464237,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,Normal
747,1.3227808374944943,20,744,0,0,1,34,17,286,39060,13623,0,0,0,0,0,0,0,0,0,0,222,0,7755461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Normal
1151,1.2453046976488928,20,1116,0,0,1,121,6,22,44126,0,565,2008705883,1,0,1,1,1,0,0,0,63,0,0,0,0,0,0,0,2,0,0,0,0,864,1127,2,0,0,Normal
374,1.0016447492760219,20,409,0,0,0,116,1,0,0,0,18,0,0,0,0,0,0,0,0,0,15245,130,525863240,0,0,0,0,0,3,0,0,0,0,0,42,0,0,0,Password
1476,0.08306156084881969,20,1457,0,0,1,37,17,1291,65024,0,0,0,0,0,0,0,0,0,0,0,63,0,10624914,0,0,0,0,2,0,0,0,0,95,0,0,0,2,0,MITM_Attack
650,1.2694773436654856,20,551,0,0,0,126,6,25,41724,8321,605,481789749,1,0,0,0,1,0,0,0,1422,5,14872836,0,0,0,0,1,0,0,0,0,31,846,4954,2,0,3,Normal
728,0.7115154850290141,20,730,0,0,1,52,6,4,38634,5227,922,426075181,0,1,1,0,1,0,0,0,68,0,0,0,0,0,0,2,0,3,1,0,0,275,0,0,0,0,DoS_TCP
1356,0.555089524727445,20,1354,0,0,1,130,17,162,2734,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,220,0,178,1,0,0,Normal
112,0.47042404283287576,20,85,0,0,0,34,6,1,51237,478,435,477312770,0,0,1,0,1,0,0,0,0,0,8402834,1,0,0,0,2,2,0,0,0,216,0,502,0,0,0,Fingerprinting
909,1.3667348268954551,20,873,0,0,1,255,6,13,53022,5928,558,1716940939,0,0,1,0,1,0,0,0,897,3,10983115,1,0,0,0,0,0,0,2,0,659,0,0,0,0,0,Normal
489,0.38619802792304314,20,508,0,0,0,119,1,0,1651,0,4,0,0,0,0,0,0,0,0,0,62355,183,539000283,0,0,0,0,1,0,0,0,0,135,348,40,0,0,4,Normal
1364,0.9436567124451531,20,1360,0,0,1,66,6,4,48356,685,164,550188917,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,522,3865,0,0,2,Normal
