srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
175.57.81.205,43846,175.44.239.157,654,icmp,FIN,22.885282285288675,88320,55498,131,254,3,5,ftp,1570972.6764616787,3213505.7517693513,44,169,0,0,18773119,0,2050.68084403158,559.5218043671446,4,2750,46.46026629970862,78.76593901238269,1422374809,1422400834,445.64217803770737,209.71507490450333,0.0,0.0,0.001335579619898233,0,2,0,1,3,1,1,8,10,7,3,9,Fuzzers,1
175.108.95.52,50850,175.30.93.208,386,icmp,FIN,29.77055283745386,52100,57514,38,65,0,2,-,1038526.9922113058,1074052.2357530633,16,91,0,240,0,4861699,2887.2407980586977,630.229368354882,0,4796,21.143747010496472,50.015508839472325,1422041266,1422054083,9.196085088533355,126.38283198581323,0.002105931204573152,0.0,0.01384203333519538,0,0,0,0,0,19,3,4,7,9,1,13,Reconnaissance,1
175.211.37.27,49974,175.225.69.57,1680,tcp,CON,10.793137846849332,5608,32843,32,252,0,2,-,6351214.261440181,8935791.938236406,60,24,44907,32084,2638873652,955443819,27.447167739353077,1203.124413490162,3,2338,53.09952568260207,64.81369824912603,1421935680,1421940569,479.5759158617409,240.7791131692189,0.4918110679449964,0.2418255034050269,0.262161692887415,0,0,0,0,0,3,17,19,8,10,5,1,Fuzzers,1
175.39.68.83,65405,175.126.65.25,60167,tcp,INT,29.350052442961072,91304,58050,127,32,4,1,-,7349288.05275908,7442134.805625264,164,144,29610,62332,3604329827,1890992008,364.4803842728164,249.89635219285555,4,3700,4.808511511993915,99.34682522724879,1421953599,1421982978,276.5702221908446,271.7212036099849,0.02791073683152019,0.1001587286379338,0.2597354467952078,0,1,0,0,0,4,12,3,9,10,5,1,Normal,0
175.29.100.234,34971,175.2.212.254,1334,icmp,RST,20.663244070865755,62253,8450,37,66,3,0,ssh,6383847.50554476,7287481.812798789,30,59,236,410,0,0,2235.8141743128604,242.09009162221784,1,1094,85.74481136316042,91.88238634722325,1422432686,1422412192,195.1618608345937,374.1003824936336,0.0,0.0,0.0,0,1,0,0,0,2,4,20,3,2,2,13,Normal,0
175.116.164.95,55398,175.25.187.80,10783,udp,CON,17.871556439765374,95097,7517,37,254,0,3,dns,2159325.8903545793,4066033.806580268,158,145,0,175,24280932,0,485.40818622140137,71.80638955649493,3,2891,79.68885277743209,0.0036,1422472909,1422511130,84.35476814361957,26.634309095848383,0.014471821143278175,0.0,0.0,0,2,0,0,0,2,5,13,9,9,2,18,Normal,0
175.231.233.212,35792,175.21.125.133,747,icmp,FIN,0.6463669718585044,51854,67700,35,61,2,3,ftp,4115836.3379565366,2850718.687297557,76,117,0,0,0,0,625.1743045927298,395.3274694366486,1,3438,28.91913481350687,92.47575409467844,1422455979,1422469759,441.0934551275842,233.46797402221597,0.0,0.0,0.0007192964121026692,0,5,0,0,0,17,4,6,19,9,3,13,Normal,0
175.234.124.236,20802,175.234.20.20,21,udp,INT,4.630082312183708,92786,84920,33,254,4,5,-,625978.5987713137,9047675.376071634,194,79,289,0,21007915,32539959,630.539573396894,1251.6165978022152,3,3207,2.6539766581704485,95.68729117123652,1422209053,1422201229,360.37813516495663,371.02613241010687,0.0002735953290558566,0.0019000682008687465,0.0,0,0,0,0,0,14,5,7,19,5,5,20,Normal,0
175.144.174.186,38285,175.191.65.95,21,icmp,FIN,2.3768501854801958,59315,50580,249,56,1,2,smtp,6704055.134292748,9236749.141739905,82,165,2082,752,0,18309292,410.9964349883682,112.11789489025867,3,2374,55.692342750849896,58.54064026160895,1422271246,1422288435,338.16571843105464,453.0523450352577,0.0,0.0,0.004405240681104852,0,2,0,0,0,19,8,19,20,4,4,16,Generic,1
175.54.51.202,28317,175.146.176.225,21,tcp,RST,18.965392465048968,72730,78322,254,32,1,2,ftp,4082227.7710093167,6158556.379286813,169,181,52544,4810,3681729318,2944784344,566.1092103982618,1120.9155874704782,0,3994,92.71877951974696,90.72569127325987,1421947974,1421964164,171.93103796170388,392.9394409030535,0.16116067135465417,0.24550799129074524,0.253077239711992,0,5,0,1,1,5,10,15,11,5,7,20,Normal,0
175.163.242.171,13404,175.47.92.216,25,tcp,REQ,2.553841,78117,52852,32,32,1,4,-,8909899.4806,6743404.6281,152,70,21672,55505,2167612913,3230487839,513.93,755.03,4,3908,66.4583,5.0025,1421972644,1421975197,294.4208,114.6686,0.058957,0.271416,0.026531,0,4,0,0,0,14,4,12,14,1,8,18,Normal,0
175.39.47.66,35030,175.18.150.34,21,udp,INT,28.559081390763392,8086,49169,39,130,1,3,-,9115673.928621057,4160223.7615297916,192,10,0,967,31536853,0,0.92,3726.7983819240058,4,753,9.252911643395521,12.91015873114494,1421943842,1421962294,469.7611986946804,489.722310904209,0.00259248273676695,0.0,0.0,0,6,0,0,0,2,17,7,12,7,7,20,Normal,0
175.234.76.190,50263,175.119.36.10,212,udp,FIN,19.599113985821035,61748,81532,32,70,5,5,ssh,1178343.020150726,1761550.0886374987,16,81,17,0,104008778,21862133,4992.264495918566,949.8836154062121,0,3743,64.85435063870851,84.52176872757877,1422004145,1422010138,408.9479122406504,50.778020449389,0.007216529011374022,0.00107529580436175,0.0034021944079434163,0,3,0,0,0,20,20,7,4,4,7,11,Fuzzers,1
175.164.202.8,29528,175.98.191.101,40875,tcp,REQ,25.719219969208453,98569,17658,251,252,5,5,http,1812399.53528524,5998291.302133268,77,130,9560,57917,2572552770,1893003634,1434.487829463168,296.82529352772474,4,647,70.67390017196675,76.67485048952729,1421965342,1422003757,182.57269237635916,195.5129194430733,0.22306648676742136,0.24592966244985487,0.2752126664020522,0,2,4,0,0,20,11,10,16,9,8,13,Generic,1
175.219.126.64,15599,175.167.222.149,25,udp,INT,28.387571,75236,665,254,32,0,3,http,7334763.0179,5042163.2851,109,136,0,0,0,0,690.24,4.89,3,3926,80.9717,69.6654,1422030173,1422058560,226.2207,120.2557,0.0,0.0,0.0,0,4,0,0,0,14,7,5,12,5,4,3,Normal,0
175.81.240.180,9277,175.143.127.250,107,icmp,RST,26.694616148351322,15660,99752,33,69,3,3,-,3722367.307101601,1856540.6657491806,3,156,517,0,13972243,61199816,2387.066501609508,552.1960032695041,5,3017,92.4483125501463,61.45144598863077,1422118763,1422156430,226.60534688186183,11.700853291442634,0.005688062281008677,0.0,0.0,0,3,0,0,0,19,12,11,3,6,2,6,Normal,0
175.127.30.32,60984,175.8.185.233,240,tcp,INT,16.424577441348948,83275,60733,129,245,2,4,http,711156.9406088919,4743630.62493066,177,200,45594,49132,1220606208,3757527920,411.96236998659367,390.76220828038606,1,2056,47.50529248809538,11.92096379994268,1422190006,1422211312,224.5769860211752,9.998828833927545,0.02259585939739363,0.016058802363630095,0.03980007100048419,0,6,4,0,0,3,2,7,1,7,9,8,Exploits,1
175.135.47.126,51632,175.181.186.90,21,udp,INT,13.281915659776288,82213,89654,60,32,4,3,-,1318307.171263664,5737589.582221043,182,113,0,0,0,42984908,591.919498783132,869.1659483987534,2,2404,20.97450715610904,69.3571906293471,1422468491,1422485950,283.1917385402921,370.42278580055347,0.0,0.006201792836517745,0.006942535406679808,0,2,0,0,0,3,17,7,9,4,8,9,Normal,0
175.47.204.66,51544,175.91.122.248,22,icmp,FIN,2.675649,27332,21356,254,254,2,5,-,7525585.6629,6540642.9882,31,77,0,0,0,0,881.68,277.35,3,3541,73.5889,92.17,1422065078,1422067753,179.5221,48.0557,0.0,0.0,0.0,0,2,0,0,0,17,7,16,15,7,8,9,Normal,0
175.198.213.245,49211,175.160.27.4,541,icmp,FIN,18.23066205925675,56919,31444,131,61,5,1,-,2904138.951306804,1677041.9857608455,176,19,303,341,0,29859060,175.40209184680958,1739.10790065891,1,1471,72.59255142844204,8.8782043979561,1421981351,1421981353,215.99439866815956,274.31404759904393,0.0012496448253576696,0.004117443396296525,0.0,0,1,0,0,0,6,19,9,1,6,8,5,Normal,0
175.21.175.130,40525,175.74.174.139,21,udp,RST,4.796725843622595,74931,18194,61,249,0,3,smtp,8712582.874205733,9960990.727738852,137,11,0,0,0,0,610.0630318690586,1865.4806428697846,4,837,57.32563385866704,23.75511274068163,1422510527,1422511074,322.972896636481,83.5758860623415,0.00034951944862255497,0.0,0.0,0,1,0,0,0,11,16,4,11,6,9,13,Normal,0
175.108.95.52,52165,175.30.93.208,21,icmp,FIN,29.50761352889684,53819,60543,32,72,0,2,-,900965.601503274,1055409.9596647862,26,88,1544,0,38157200,34606850,3130.13925678109,864.4180867921282,0,4855,22.640650943710952,47.27144982037263,1422029289,1422057042,11.902474985653235,143.41858217644855,0.0,0.002768206551043296,0.0,0,0,0,0,0,19,2,4,7,9,1,13,Reconnaissance,1
175.29.223.104,32033,175.221.78.107,80,udp,FIN,10.013576,48586,15496,128,64,3,3,-,9278355.1632,3963446.7355,55,104,0,0,0,0,883.38,149.0,3,1926,28.6468,61.0573,1422100318,1422110331,168.0556,298.9911,0.0,0.0,0.0,0,4,0,0,0,13,3,4,3,2,1,5,Normal,0
175.65.165.245,56601,175.8.63.14,21,udp,INT,14.984605330916803,18108,42791,254,32,5,3,smtp,6546574.200492688,4012234.510933014,85,156,0,1761,0,21939181,48.62493797196282,0.01,0,2395,32.007475894606934,75.47373067784423,1421972094,1421972808,454.5255588306221,28.23409337838493,0.006066027390139953,0.005716526427314802,0.0,0,5,0,0,0,5,15,3,3,3,3,4,Generic,1
175.108.2.135,5904,175.92.213.236,16349,tcp,RST,14.791536923302868,10914,41542,32,124,5,5,dns,1177549.3105088258,3899723.5408494007,30,82,19584,2590,261414052,2864580327,300.9671912383998,311.4290708459767,3,2203,59.376592853006585,2.4662745173206577,1421974347,1421981240,323.4966412966547,477.0312428886822,0.1501635636491596,0.21973046825823178,0.22911878705590016,0,6,0,0,0,19,5,7,2,5,6,2,Fuzzers,1
175.197.145.155,39083,175.108.111.27,493,udp,CON,17.81425366668782,88989,7695,250,254,2,2,ftp,1957981.6008324656,536147.2657471066,121,128,0,816,94994721,97949273,697.3742793792088,119.34572281171378,0,2313,43.12495387973478,12.52264267647349,1422111330,1422126435,298.7093657519051,311.1309532292067,0.0,0.0,0.0,0,1,0,0,0,10,1,19,1,8,5,5,Exploits,1
175.214.87.147,49872,175.174.251.201,21,tcp,CON,13.64303593363972,98528,58200,65,64,0,4,dns,1889159.888609396,6934029.003377763,80,108,2711,47036,3175745144,122712236,1267.4200424823812,695.7505234769245,5,4760,56.03694288205221,63.713753564801465,1422360828,1422343518,337.92393493039026,487.1121105700091,0.2245557393476432,0.21901008108503692,0.1200380806620626,0,3,0,0,0,8,13,17,5,1,6,1,Normal,0
175.160.5.173,28211,175.4.34.4,690,icmp,INT,3.255003651697419,59288,46097,69,127,2,1,smtp,527373.7032155332,6432619.280333766,15,150,1240,0,0,12962380,4082.6720713182167,188.90753376173467,5,1813,97.08501002655953,66.51911423293032,1422063497,1422040890,52.32852140745163,303.20734367409244,0.003006986391046822,0.0020755537029698056,0.0,0,3,0,0,0,19,6,3,6,5,5,15,Normal,0
175.143.86.83,20353,175.149.148.147,63511,tcp,FIN,15.126466288600826,89224,12993,59,253,0,2,-,8587871.77023704,1363454.9555538883,32,64,19746,42646,3574904814,2786956418,2728.4819447758314,231.3776033177563,3,1103,58.078788495815566,28.705658947720707,1422353973,1422379124,169.8897991416314,42.299295391962055,0.3944105088714157,0.23503805449034643,0.12236715433087413,0,5,0,0,0,9,12,15,16,6,10,1,Normal,0
175.195.218.219,36243,175.42.153.153,583,tcp,REQ,22.393814782345906,32045,50096,251,126,3,2,http,3960967.00903711,6005101.302780919,27,84,18743,59688,782073837,3969544218,1765.4566706713035,517.0278989812622,0,136,84.9537159058805,73.14026459474954,1422301996,1422329518,235.91668054247566,451.8380041112155,0.4720733294568562,0.2942693590200964,0.10624414441991692,0,3,2,0,0,19,3,14,2,2,7,19,Normal,0
175.85.101.113,28701,175.58.19.227,108,tcp,RST,19.12775133553941,70713,65123,62,254,3,0,ftp,3134360.1992305047,4519258.34866766,80,186,35675,43395,2757862015,655241783,922.3347177442645,423.78154331563417,4,1788,78.40985624741705,97.69825266723403,1422314917,1422347640,254.31716683220463,130.20381433997264,0.2295416491580287,0.28343729330883843,0.27460582272962625,0,5,0,0,0,5,6,17,16,1,6,14,Generic,1
175.114.24.72,1242,175.215.229.81,479,udp,RST,10.412963032849524,75037,3405,67,252,0,1,http,1829746.342102162,3421055.9515993423,18,161,2542,0,26431950,0,4320.2645396657745,0.01,5,732,4.24843619387674,42.61055885176681,1421947705,1421951739,296.7801001861877,309.8202456148199,0.0050355965060338865,0.000599751126499943,0.0,0,2,2,0,0,8,4,15,8,6,1,11,Normal,0
175.244.19.75,31914,175.82.77.175,192,tcp,RST,3.172481756919166,92640,31653,62,70,5,1,-,9997587.3285,4873646.74393016,193,156,45097,59005,3496216114,1443965579,358.81711932963896,411.81884198052825,2,3388,5.442359188351318,71.77030750956233,1422342493,1422342186,128.63771348868758,498.9104,0.31729292705155265,0.2842234586794738,0.1628762658681992,0,3,0,0,0,4,1,5,10,9,2,15,Backdoor,1
175.179.208.177,43228,175.54.115.164,661,icmp,REQ,25.07971809889384,99864,22827,32,32,3,1,ssh,9294925.84758613,6988457.344854301,73,65,0,0,23796289,113441184,1127.9864768115376,0.01,3,2405,82.54512073406326,55.17433765820633,1422022857,1422061965,474.8756237359682,94.44680662390392,0.0,0.003522320132223642,0.007190804854835536,0,0,0,0,0,1,10,4,7,3,2,3,Normal,0
175.221.202.8,29175,175.101.230.152,80,udp,CON,21.142068,27012,36483,32,32,4,1,smtp,3657930.2941,1970742.7515,30,68,0,0,0,0,900.4,536.51,5,4009,52.7715,63.9109,1422334931,1422356073,305.6542,293.5024,0.0,0.0,0.0,0,2,0,0,0,12,15,20,6,5,10,19,Generic,1
175.30.252.65,22137,175.210.159.190,1638,icmp,RST,0.6380744087916576,88918,72413,252,32,2,5,ssh,2012434.7874117894,5596751.839450678,131,141,326,0,1735293,71000365,602.1455447635517,565.3655072684976,3,2596,95.02411361148248,23.765112562867653,1422408575,1422409129,359.7146573799826,264.7689460414396,3.797000116449127e-05,0.0,0.0,0,6,0,0,0,3,4,14,3,7,3,1,Normal,0
175.241.250.230,36656,175.135.46.165,21,tcp,INT,11.576624744539044,45568,48855,61,250,0,2,-,4228596.494818986,2771088.0608130824,71,141,8345,18804,3008360443,2423486472,617.6546815381533,0.01,4,1854,55.09884579762742,82.00505011007446,1422464492,1422483239,203.34706736003213,277.5143196245007,0.4349070942816883,0.14865394124441642,0.2744029825651419,0,3,0,0,0,10,3,13,2,9,10,18,Normal,0
175.54.51.202,27231,175.146.176.225,21,tcp,RST,19.558794414465815,72954,81347,245,32,1,2,ftp,4064769.5340078976,6113943.296722549,177,173,52921,4456,3784621415,2907851666,307.4540440953337,348.27490705273794,0,3877,92.60616125472671,91.12556569435789,1421933396,1421973058,153.66073837525718,398.72499307171756,0.15453932405829832,0.2545108668606282,0.26310930464889,0,5,0,1,1,5,10,15,11,5,7,20,Normal,0
175.65.165.245,57970,175.8.63.14,1033,udp,INT,14.407870245988352,17402,42197,253,32,5,3,smtp,6368048.79591421,3905975.9600275313,88,159,0,733,0,0,116.0409359113071,335.46462795162677,0,2300,34.26434929244886,74.52856550540533,1421948322,1421985194,447.52416899052696,23.581892482228415,0.009844659642892807,0.00094209207754855,0.0016590576595967785,0,5,0,0,0,5,17,3,3,3,3,4,Generic,1
175.63.157.146,12562,175.164.135.217,21,udp,INT,0.47918049603597224,95,62875,32,126,3,5,http,8437606.492056608,2276691.47981094,11,153,0,34,0,23335804,137.33751280322454,672.1155622678893,0,2315,90.71762205253681,55.73686396931866,1421978922,1422000104,219.25786795446703,137.095680518825,0.008765911790769815,0.0,0.0,0,6,2,0,0,9,16,5,8,3,3,20,Normal,0
175.160.48.99,35932,175.75.164.21,56,icmp,REQ,17.959401840156254,95599,32972,38,254,3,1,http,7933716.5852325335,2709079.0481404625,37,89,0,0,7901215,0,2738.3935372974997,76.4958248853622,0,3759,22.09619746596872,65.86332771639152,1422276611,1422279760,177.57236595189866,310.1249214005036,0.0,0.0,0.00706385822121962,0,4,1,0,0,9,11,16,11,10,9,7,Normal,0
175.198.213.245,50327,175.160.27.4,1083,icmp,FIN,18.800476641967585,57138,30349,125,64,5,1,-,2899912.6344036516,1795833.9251740577,175,23,700,0,28446733,0,50.52242217112803,1292.6936666393779,1,1276,73.29328847910053,11.659634737096475,1421964846,1421998535,214.00687753648407,272.7401544772661,0.0,0.0007278654403247787,0.001028729619951968,0,1,0,0,0,6,19,9,1,6,8,5,Normal,0
175.139.138.6,45681,175.245.32.188,814,tcp,CON,2.0537220861126984,92055,47480,34,39,3,3,-,8368360.195804221,4199485.705140767,5,147,6148,8935,3732943774,3154717918,22436.67133851841,197.65259651131854,5,3857,21.595759813270874,26.36485007777597,1422223150,1422216626,479.3320695276691,89.88249320756586,0.3445810402081006,0.24156564644463419,0.2956386141062722,0,0,0,0,0,19,14,18,16,4,1,11,Normal,0
175.30.102.94,9406,175.236.75.62,86,icmp,RST,22.86014142247584,58044,51792,126,32,5,1,-,8306812.352341761,2867484.4285714384,73,163,402,0,0,0,746.3990924302842,401.3188615451375,1,1961,66.99364897720955,22.54729755617507,1422166570,1422182729,62.49860126907931,94.24113197064746,0.0034764341803312265,0.0,0.0,0,1,0,0,0,10,15,16,18,7,7,2,Normal,0
175.14.83.132,39614,175.85.153.227,735,udp,RST,28.118685961845514,26890,77073,56,57,5,2,-,7607311.966215814,754543.4915751613,26,79,0,55,0,0,995.5405237341904,1072.1967365335101,1,2747,45.66089598693449,15.575954716194294,1421928298,1421954036,333.444043578553,108.41578993233495,0.008247424718036475,0.004067416559432774,0.0,0,1,0,0,0,10,10,3,6,4,4,14,Normal,0
175.221.228.109,9087,175.139.163.160,21,tcp,CON,12.080289486854118,73692,46060,130,36,3,1,-,9101928.35224004,9558878.664561985,60,151,53695,38514,2281443138,1756161567,1093.820456864658,0.01,0,1518,81.32347337190238,40.43068138777153,1422117721,1422138529,190.32347888248438,43.01879816403417,0.33149287247594844,0.11549289460630874,0.23001958934355057,0,0,0,0,0,1,11,1,11,4,8,19,Normal,0
175.58.19.48,36946,175.225.162.11,506,icmp,FIN,2.0617857021918846,90750,32437,123,32,5,2,ssh,5396372.402083674,518018.69889093353,63,92,0,1526,99409641,0,1898.7071077869737,357.6545078075762,0,595,50.867927990730564,11.060646777322718,1422011071,1422019028,106.12286763120929,165.36766612940872,0.003502097549811241,0.006588452007890282,0.0045258786062071545,0,2,0,0,0,14,3,14,10,3,1,11,Normal,0
175.87.51.188,55539,175.218.167.169,545,icmp,CON,19.2800066592381,33160,74772,66,57,1,2,-,6574603.858363313,7044282.889685098,63,149,156,133,105993934,59701402,297.1387956502382,611.5529089916766,4,1673,33.06635781844774,94.80135785298468,1422190784,1422218414,209.74023310276863,232.44684661423076,0.006169549049652489,0.008877726520700504,0.0,0,5,0,0,0,16,16,8,6,7,5,8,Normal,0
175.109.103.212,7551,175.138.139.36,21,icmp,INT,17.555574936577177,31477,5711,65,71,0,0,-,3934999.5559146786,7105260.073176793,28,172,752,810,0,0,1601.8013309752184,440.70810353487474,1,4,95.21969965174843,97.53632064617162,1422099021,1422104461,197.35977302049085,478.4875254903193,0.005450171095684485,0.0011968423763642172,0.0,0,3,0,0,0,16,7,10,11,5,1,3,Normal,0
175.233.140.5,48111,175.103.106.170,21,udp,INT,25.334983011823955,3062,44292,252,254,2,4,smtp,5443578.793760643,2179672.1467610644,56,158,93,1684,106598822,12843264,386.34780078252385,0.01,4,3612,85.95899002377523,8.901108368305785,1422190275,1422197333,82.56839359639,357.70650517748885,0.0011681914320789222,0.0,0.004009174054784633,0,5,0,0,0,19,16,2,13,8,4,9,DoS,1
175.191.202.151,22573,175.51.172.78,1289,icmp,INT,22.65127476635519,57750,83565,252,130,1,5,ftp,9604660.62496685,6934909.229302448,162,91,1149,450,48181341,84451894,555.8037435917868,718.8620686858434,1,4914,82.50779264987649,39.771104662483914,1422241926,1422255442,59.0617860597671,364.6214081459866,0.0051678847130645885,0.007297652613899572,0.0032148028879451927,0,5,0,0,0,13,19,2,6,10,6,20,Exploits,1
175.16.177.101,8546,175.89.234.250,37,icmp,REQ,14.133027955875557,90666,1,34,68,3,4,-,1110718.3802775831,3867027.408906527,68,44,130,0,0,0,1127.1623820939692,252.11695499466342,4,2167,24.298210488972167,50.672873547461805,1422284628,1422308082,182.48699579015232,244.31105633978328,0.013293666075852747,0.0,0.0,0,1,0,0,0,14,12,12,13,5,8,5,Exploits,1
175.62.69.219,60034,175.37.231.45,21,udp,REQ,29.983354,89289,42207,134,32,4,4,ssh,3062566.8285036376,2995475.5718773217,38,181,0,0,0,0,2172.2630971245826,94.8754358062425,5,1401,80.21285185371026,51.61566767272476,1422049930,1422073217,493.3742801560065,397.3251674417549,0.006630092725574847,0.0,0.0,0,1,0,0,0,16,1,12,18,10,6,15,Normal,0
175.161.74.209,45761,175.151.112.128,21,tcp,RST,18.438974368540322,22422,98100,32,132,2,4,-,9997587.3285,1216558.7500636564,180,149,63539,27722,2078609460,1623364584,259.18463988920837,388.1192374937212,2,1248,84.93533855306565,22.250719738185506,1422146171,1422174314,346.78025645007074,27.235877682621396,0.42894597194992184,0.06084030181121907,0.14690425558384795,0,3,0,0,0,10,6,1,18,7,6,14,Reconnaissance,1
175.177.167.73,35245,175.188.26.206,248,udp,RST,25.81633221433967,98614,65632,254,32,5,4,-,7302935.8661528835,5400684.588168399,16,40,612,1560,0,0,5477.9698091447635,1860.4741089025536,3,2582,65.61217818302418,44.54497434587968,1422200782,1422230630,73.8343049357451,380.2260062535115,0.0,0.0070740192047985114,0.0,0,1,0,0,0,3,20,13,9,7,4,2,Normal,0
